"","area","river","site","year","escapement","returns","recruits","survival"
"4309","12","STRANBY RIVER","64","1974",NA,NA,NA,NA
"4310","12","STRANBY RIVER","64","1975",NA,NA,NA,NA
"4311","12","STRANBY RIVER","64","1976",NA,NA,NA,NA
"4312","12","STRANBY RIVER","64","1977",NA,NA,NA,NA
"4313","12","STRANBY RIVER","64","1978",NA,NA,NA,NA
"4314","12","STRANBY RIVER","64","1979",NA,NA,NA,NA
"4315","12","STRANBY RIVER","64","1980",NA,NA,NA,NA
"4316","12","STRANBY RIVER","64","1981",NA,NA,NA,NA
"4317","12","STRANBY RIVER","64","1982",NA,NA,NA,NA
"4318","12","STRANBY RIVER","64","1983",NA,NA,NA,NA
"4319","12","STRANBY RIVER","64","1984",NA,NA,NA,NA
"4320","12","STRANBY RIVER","64","1985",NA,NA,NA,NA
"4321","12","STRANBY RIVER","64","1986",NA,NA,NA,NA
"4322","12","STRANBY RIVER","64","1987",NA,NA,NA,NA
"4323","12","STRANBY RIVER","64","1988",NA,NA,NA,NA
"4324","12","STRANBY RIVER","64","1989",NA,NA,NA,NA
"4325","12","STRANBY RIVER","64","1990",NA,NA,NA,NA
"4326","12","STRANBY RIVER","64","1991",NA,NA,NA,NA
"4327","12","STRANBY RIVER","64","1992",NA,NA,NA,NA
"4328","12","STRANBY RIVER","64","1993",NA,NA,NA,NA
"4329","12","STRANBY RIVER","64","1994",NA,NA,NA,NA
"4330","12","STRANBY RIVER","64","1995",200,217.391304347826,NA,NA
"4331","12","STRANBY RIVER","64","1996",NA,NA,NA,NA
"4332","12","STRANBY RIVER","64","1997",75,78.9473684210526,NA,NA
"4333","12","STRANBY RIVER","64","1998",NA,NA,NA,NA
"4334","12","STRANBY RIVER","64","1999",NA,NA,NA,NA
"4335","12","STRANBY RIVER","64","2000",NA,NA,NA,NA
"4336","12","STRANBY RIVER","64","2001",NA,NA,NA,NA
"4337","12","STRANBY RIVER","64","2002",NA,NA,NA,NA
"4338","12","STRANBY RIVER","64","2003",NA,NA,NA,NA
"4339","12","STRANBY RIVER","64","2004",NA,NA,NA,NA
"4340","12","STRANBY RIVER","64","2005",NA,NA,NA,NA
"4341","12","STRANBY RIVER","64","2006",NA,NA,NA,NA
"4342","12","STRANBY RIVER","64","2007",NA,NA,NA,NA
"4343","12","STRANBY RIVER","64","2008",NA,NA,NA,NA
"4344","12","STRANBY RIVER","64","2009",NA,NA,NA,NA
"4345","12","STRANBY RIVER","64","2010",NA,NA,NA,NA
"4346","12","STRANBY RIVER","64","2011",NA,NA,NA,NA
"4347","12","STRANBY RIVER","64","2012",NA,NA,NA,NA
"4348","12","STRANBY RIVER","64","2013",NA,NA,NA,NA
"4349","12","STRANBY RIVER","64","2014",NA,NA,NA,NA
"4350","12","STRANBY RIVER","64","2015",NA,NA,NA,NA
"4351","12","STRANBY RIVER","64","2016",NA,NA,NA,NA
"4352","12","STRANBY RIVER","64","2017",NA,NA,NA,NA
"4353","12","TSITIKA RIVER","65","1950",NA,NA,NA,NA
"4354","12","TSITIKA RIVER","65","1951",NA,NA,1701.59482758621,NA
"4355","12","TSITIKA RIVER","65","1952",NA,NA,NA,NA
"4356","12","TSITIKA RIVER","65","1953",1500,NA,NA,NA
"4357","12","TSITIKA RIVER","65","1954",1500,1724.13793103448,NA,NA
"4358","12","TSITIKA RIVER","65","1955",1500,1704.54545454545,NA,NA
"4359","12","TSITIKA RIVER","65","1956",1500,1666.66666666667,NA,NA
"4360","12","TSITIKA RIVER","65","1957",NA,NA,NA,NA
"4361","12","TSITIKA RIVER","65","1958",750,797.872340425532,NA,NA
"4362","12","TSITIKA RIVER","65","1959",750,815.217391304348,NA,NA
"4363","12","TSITIKA RIVER","65","1960",NA,NA,NA,NA
"4364","12","TSITIKA RIVER","65","1961",NA,NA,NA,NA
"4365","12","TSITIKA RIVER","65","1962",NA,NA,NA,NA
"4366","12","TSITIKA RIVER","65","1963",NA,NA,NA,NA
"4367","12","TSITIKA RIVER","65","1964",200,222.222222222222,NA,NA
"4368","12","TSITIKA RIVER","65","1965",NA,NA,NA,NA
"4369","12","TSITIKA RIVER","65","1966",75,75.7575757575758,NA,NA
"4370","12","TSITIKA RIVER","65","1967",NA,NA,NA,NA
"4371","12","TSITIKA RIVER","65","1968",NA,NA,NA,NA
"4372","12","TSITIKA RIVER","65","1969",NA,NA,NA,NA
"4373","12","TSITIKA RIVER","65","1970",NA,NA,NA,NA
"4374","12","TSITIKA RIVER","65","1971",NA,NA,NA,NA
"4375","12","TSITIKA RIVER","65","1972",400,416.666666666667,NA,NA
"4376","12","TSITIKA RIVER","65","1973",300,337.078651685393,NA,NA
"4377","12","TSITIKA RIVER","65","1974",NA,NA,NA,NA
"4378","12","TSITIKA RIVER","65","1975",NA,NA,NA,NA
"4379","12","TSITIKA RIVER","65","1976",NA,NA,NA,NA
"4380","12","TSITIKA RIVER","65","1977",NA,NA,NA,NA
"4381","12","TSITIKA RIVER","65","1978",NA,NA,NA,NA
"4382","12","TSITIKA RIVER","65","1979",NA,NA,NA,NA
"4383","12","TSITIKA RIVER","65","1980",NA,NA,NA,NA
"4384","12","TSITIKA RIVER","65","1981",NA,NA,NA,NA
"4385","12","TSITIKA RIVER","65","1982",NA,NA,NA,NA
"4386","12","TSITIKA RIVER","65","1983",NA,NA,NA,NA
"4387","12","TSITIKA RIVER","65","1984",NA,NA,NA,NA
"4388","12","TSITIKA RIVER","65","1985",NA,NA,NA,NA
"4389","12","TSITIKA RIVER","65","1986",NA,NA,NA,NA
"4390","12","TSITIKA RIVER","65","1987",NA,NA,NA,NA
"4391","12","TSITIKA RIVER","65","1988",NA,NA,NA,NA
"4392","12","TSITIKA RIVER","65","1989",NA,NA,NA,NA
"4393","12","TSITIKA RIVER","65","1990",NA,NA,NA,NA
"4394","12","TSITIKA RIVER","65","1991",NA,NA,NA,NA
"4395","12","TSITIKA RIVER","65","1992",NA,NA,NA,NA
"4396","12","TSITIKA RIVER","65","1993",NA,NA,NA,NA
"4397","12","TSITIKA RIVER","65","1994",NA,NA,NA,NA
"4398","12","TSITIKA RIVER","65","1995",NA,NA,NA,NA
"4399","12","TSITIKA RIVER","65","1996",NA,NA,NA,NA
"4400","12","TSITIKA RIVER","65","1997",NA,NA,NA,NA
"4401","12","TSITIKA RIVER","65","1998",20,20.4081632653061,NA,NA
"4402","12","TSITIKA RIVER","65","1999",NA,NA,NA,NA
"4403","12","TSITIKA RIVER","65","2000",NA,NA,NA,NA
"4404","12","TSITIKA RIVER","65","2001",NA,NA,NA,NA
"4405","12","TSITIKA RIVER","65","2002",NA,NA,NA,NA
"4406","12","TSITIKA RIVER","65","2003",NA,NA,NA,NA
"4407","12","TSITIKA RIVER","65","2004",NA,NA,NA,NA
"4408","12","TSITIKA RIVER","65","2005",NA,NA,NA,NA
"4409","12","TSITIKA RIVER","65","2006",NA,NA,NA,NA
"4410","12","TSITIKA RIVER","65","2007",NA,NA,NA,NA
"4411","12","TSITIKA RIVER","65","2008",NA,NA,NA,NA
"4412","12","TSITIKA RIVER","65","2009",NA,NA,NA,NA
"4413","12","TSITIKA RIVER","65","2010",NA,NA,NA,NA
"4414","12","TSITIKA RIVER","65","2011",NA,NA,NA,NA
"4415","12","TSITIKA RIVER","65","2012",NA,NA,NA,NA
"4416","12","TSITIKA RIVER","65","2013",NA,NA,NA,NA
"4417","12","TSITIKA RIVER","65","2014",NA,NA,NA,NA
"4418","12","TSITIKA RIVER","65","2015",NA,NA,NA,NA
"4419","12","TSITIKA RIVER","65","2016",NA,NA,NA,NA
"4420","12","TSITIKA RIVER","65","2017",NA,NA,NA,NA
"4421","12","TSULQUATE RIVER","66","1950",NA,NA,NA,NA
"4422","12","TSULQUATE RIVER","66","1951",NA,NA,453.758620689655,NA
"4423","12","TSULQUATE RIVER","66","1952",NA,NA,486.720930232558,NA
"4424","12","TSULQUATE RIVER","66","1953",1500,NA,697.249354005168,-0.766077287072673
"4425","12","TSULQUATE RIVER","66","1954",400,459.770114942529,2288.6199001196,1.74423970406231
"4426","12","TSULQUATE RIVER","66","1955",400,454.545454545455,1673.5580216109,1.43124264375857
"4427","12","TSULQUATE RIVER","66","1956",400,444.444444444444,168.027285632767,-0.867338166411769
"4428","12","TSULQUATE RIVER","66","1957",750,872.093023255814,483.731923529153,-0.438542330266139
"4429","12","TSULQUATE RIVER","66","1958",3500,3723.40425531915,132.529369011604,-3.27371397369484
"4430","12","TSULQUATE RIVER","66","1959",75,81.5217391304348,400.880174766547,1.67617445307233
"4431","12","TSULQUATE RIVER","66","1960",200,219.78021978022,664.42756581597,1.20060850011966
"4432","12","TSULQUATE RIVER","66","1961",400,449.438202247191,208.111537220096,-0.653390374495075
"4433","12","TSULQUATE RIVER","66","1962",400,434.782608695652,72.6228847865497,-1.70618445750222
"4434","12","TSULQUATE RIVER","66","1963",75,77.319587628866,39.4295545015949,-0.642972464173831
"4435","12","TSULQUATE RIVER","66","1964",750,833.333333333333,3078.65647666517,1.41217536539555
"4436","12","TSULQUATE RIVER","66","1965",25,26.3157894736842,836.329585431131,3.51014695147029
"4437","12","TSULQUATE RIVER","66","1966",75,75.7575757575758,387.613501276608,1.64252059888863
"4438","12","TSULQUATE RIVER","66","1967",25,25.2525252525253,41.8976925723684,0.516354930671615
"4439","12","TSULQUATE RIVER","66","1968",3500,3684.21052631579,612.281653741222,-1.74332585230184
"4440","12","TSULQUATE RIVER","66","1969",400,425.531914893617,574.886119471858,0.362707420981844
"4441","12","TSULQUATE RIVER","66","1970",200,210.526315789474,323.974894370832,0.482348659732281
"4442","12","TSULQUATE RIVER","66","1971",25,28.0898876404494,133.77487272811,1.67728250794101
"4443","12","TSULQUATE RIVER","66","1972",550,572.916666666667,NA,NA
"4444","12","TSULQUATE RIVER","66","1973",425,477.52808988764,NA,NA
"4445","12","TSULQUATE RIVER","66","1974",500,581.395348837209,NA,NA
"4446","12","TSULQUATE RIVER","66","1975",30,30.9278350515464,NA,NA
"4447","12","TSULQUATE RIVER","66","1976",30,32.6086956521739,NA,NA
"4448","12","TSULQUATE RIVER","66","1977",NA,NA,NA,NA
"4449","12","TSULQUATE RIVER","66","1978",10,10.2040816326531,NA,NA
"4450","12","TSULQUATE RIVER","66","1979",NA,NA,NA,NA
"4451","12","TSULQUATE RIVER","66","1980",NA,NA,NA,NA
"4452","12","TSULQUATE RIVER","66","1981",NA,NA,NA,NA
"4453","12","TSULQUATE RIVER","66","1982",NA,NA,NA,NA
"4454","12","TSULQUATE RIVER","66","1983",NA,NA,NA,NA
"4455","12","TSULQUATE RIVER","66","1984",NA,NA,NA,NA
"4456","12","TSULQUATE RIVER","66","1985",NA,NA,NA,NA
"4457","12","TSULQUATE RIVER","66","1986",500,510.204081632653,NA,NA
"4458","12","TSULQUATE RIVER","66","1987",5,5.31914893617021,NA,NA
"4459","12","TSULQUATE RIVER","66","1988",NA,NA,NA,NA
"4460","12","TSULQUATE RIVER","66","1989",NA,NA,NA,NA
"4461","12","TSULQUATE RIVER","66","1990",20,21.505376344086,NA,NA
"4462","12","TSULQUATE RIVER","66","1991",NA,NA,NA,NA
"4463","12","TSULQUATE RIVER","66","1992",NA,NA,NA,NA
"4464","12","TSULQUATE RIVER","66","1993",NA,NA,NA,NA
"4465","12","TSULQUATE RIVER","66","1994",300,326.086956521739,NA,NA
"4466","12","TSULQUATE RIVER","66","1995",NA,NA,NA,NA
"4467","12","TSULQUATE RIVER","66","1996",NA,NA,NA,NA
"4468","12","TSULQUATE RIVER","66","1997",350,368.421052631579,NA,NA
"4469","12","TSULQUATE RIVER","66","1998",NA,NA,NA,NA
"4470","12","TSULQUATE RIVER","66","1999",NA,NA,NA,NA
"4471","12","TSULQUATE RIVER","66","2000",NA,NA,NA,NA
"4472","12","TSULQUATE RIVER","66","2001",2,2.1505376344086,NA,NA
"4473","12","TSULQUATE RIVER","66","2002",NA,NA,NA,NA
"4474","12","TSULQUATE RIVER","66","2003",NA,NA,NA,NA
"4475","12","TSULQUATE RIVER","66","2004",NA,NA,NA,NA
"4476","12","TSULQUATE RIVER","66","2005",NA,NA,NA,NA
"4477","12","TSULQUATE RIVER","66","2006",NA,NA,NA,NA
"4478","12","TSULQUATE RIVER","66","2007",NA,NA,NA,NA
"4479","12","TSULQUATE RIVER","66","2008",NA,NA,NA,NA
"4480","12","TSULQUATE RIVER","66","2009",NA,NA,NA,NA
"4481","12","TSULQUATE RIVER","66","2010",NA,NA,NA,NA
"4482","12","TSULQUATE RIVER","66","2011",NA,NA,NA,NA
"4483","12","TSULQUATE RIVER","66","2012",NA,NA,NA,NA
"4484","12","TSULQUATE RIVER","66","2013",NA,NA,NA,NA
"4485","12","TSULQUATE RIVER","66","2014",NA,NA,NA,NA
"4486","12","TSULQUATE RIVER","66","2015",NA,NA,NA,NA
"4487","12","TSULQUATE RIVER","66","2016",NA,NA,NA,NA
"4488","12","TSULQUATE RIVER","66","2017",NA,NA,NA,NA
"4489","12","TUNA RIVER","67","1950",NA,NA,NA,NA
"4490","12","TUNA RIVER","67","1951",NA,NA,655.172413793103,NA
"4491","12","TUNA RIVER","67","1952",NA,NA,1294.6511627907,NA
"4492","12","TUNA RIVER","67","1953",1500,NA,670.658914728682,-0.804959703161225
"4493","12","TUNA RIVER","67","1954",750,862.068965517241,NA,NA
"4494","12","TUNA RIVER","67","1955",400,454.545454545455,NA,NA
"4495","12","TUNA RIVER","67","1956",1500,1666.66666666667,NA,NA
"4496","12","TUNA RIVER","67","1957",400,465.116279069767,NA,NA
"4497","12","TUNA RIVER","67","1958",750,797.872340425532,NA,NA
"4498","12","TUNA RIVER","67","1959",NA,NA,NA,NA
"4499","12","TUNA RIVER","67","1960",NA,NA,NA,NA
"4500","12","TUNA RIVER","67","1961",400,449.438202247191,153.578885513822,-0.957250199946184
"4501","12","TUNA RIVER","67","1962",75,81.5217391304348,NA,NA
"4502","12","TUNA RIVER","67","1963",NA,NA,NA,NA
"4503","12","TUNA RIVER","67","1964",400,444.444444444444,NA,NA
"4504","12","TUNA RIVER","67","1965",75,78.9473684210526,NA,NA
"4505","12","TUNA RIVER","67","1966",200,202.020202020202,NA,NA
"4506","12","TUNA RIVER","67","1967",NA,NA,NA,NA
"4507","12","TUNA RIVER","67","1968",NA,NA,NA,NA
"4508","12","TUNA RIVER","67","1969",NA,NA,NA,NA
"4509","12","TUNA RIVER","67","1970",NA,NA,NA,NA
"4510","12","TUNA RIVER","67","1971",NA,NA,70.3193727055536,NA
"4511","12","TUNA RIVER","67","1972",NA,NA,102.214527697252,NA
"4512","12","TUNA RIVER","67","1973",NA,NA,178.337327181874,NA
"4513","12","TUNA RIVER","67","1974",200,232.558139534884,122.417208631694,-0.490882412955946
"4514","12","TUNA RIVER","67","1975",50,51.5463917525773,86.8014564246468,0.551600395183183
"4515","12","TUNA RIVER","67","1976",75,81.5217391304348,NA,NA
"4516","12","TUNA RIVER","67","1977",200,222.222222222222,NA,NA
"4517","12","TUNA RIVER","67","1978",50,51.0204081632653,NA,NA
"4518","12","TUNA RIVER","67","1979",150,164.835164835165,NA,NA
"4519","12","TUNA RIVER","67","1980",300,306.122448979592,NA,NA
"4520","12","TUNA RIVER","67","1981",NA,NA,NA,NA
"4521","12","TUNA RIVER","67","1982",250,252.525252525253,NA,NA
"4522","12","TUNA RIVER","67","1983",NA,NA,NA,NA
"4523","12","TUNA RIVER","67","1984",350,353.535353535354,NA,NA
"4524","12","TUNA RIVER","67","1985",350,350,NA,NA
"4525","12","TUNA RIVER","67","1986",NA,NA,NA,NA
"4526","12","TUNA RIVER","67","1987",NA,NA,NA,NA
"4527","12","TUNA RIVER","67","1988",100,101.010101010101,NA,NA
"4528","12","TUNA RIVER","67","1989",400,430.10752688172,NA,NA
"4529","12","TUNA RIVER","67","1990",NA,NA,NA,NA
"4530","12","TUNA RIVER","67","1991",NA,NA,NA,NA
"4531","12","TUNA RIVER","67","1992",50,51.5463917525773,NA,NA
"4532","12","TUNA RIVER","67","1993",NA,NA,NA,NA
"4533","12","TUNA RIVER","67","1994",NA,NA,NA,NA
"4534","12","TUNA RIVER","67","1995",NA,NA,NA,NA
"4535","12","TUNA RIVER","67","1996",300,319.148936170213,NA,NA
"4536","12","TUNA RIVER","67","1997",NA,NA,NA,NA
"4537","12","TUNA RIVER","67","1998",NA,NA,NA,NA
"4538","12","TUNA RIVER","67","1999",NA,NA,NA,NA
"4539","12","TUNA RIVER","67","2000",200,204.081632653061,NA,NA
"4540","12","TUNA RIVER","67","2001",40,43.010752688172,NA,NA
"4541","12","TUNA RIVER","67","2002",NA,NA,NA,NA
"4542","12","TUNA RIVER","67","2003",NA,NA,NA,NA
"4543","12","TUNA RIVER","67","2004",NA,NA,NA,NA
"4544","12","TUNA RIVER","67","2005",NA,NA,NA,NA
"4545","12","TUNA RIVER","67","2006",NA,NA,NA,NA
"4546","12","TUNA RIVER","67","2007",NA,NA,NA,NA
"4547","12","TUNA RIVER","67","2008",NA,NA,NA,NA
"4548","12","TUNA RIVER","67","2009",NA,NA,NA,NA
"4549","12","TUNA RIVER","67","2010",NA,NA,NA,NA
"4550","12","TUNA RIVER","67","2011",NA,NA,NA,NA
"4551","12","TUNA RIVER","67","2012",NA,NA,NA,NA
"4552","12","TUNA RIVER","67","2013",NA,NA,NA,NA
"4553","12","TUNA RIVER","67","2014",NA,NA,NA,NA
"4554","12","TUNA RIVER","67","2015",NA,NA,NA,NA
"4555","12","TUNA RIVER","67","2016",NA,NA,NA,NA
"4556","12","TUNA RIVER","67","2017",NA,NA,NA,NA
"4557","12","VINER SOUND CREEK","68","1950",NA,NA,NA,NA
"4558","12","VINER SOUND CREEK","68","1951",NA,NA,49313.0747126437,NA
"4559","12","VINER SOUND CREEK","68","1952",NA,NA,43634.5930232558,NA
"4560","12","VINER SOUND CREEK","68","1953",75000,NA,68563.8242894057,-0.0897230606185793
"4561","12","VINER SOUND CREEK","68","1954",75000,86206.8965517241,63687.8003325544,-0.163495086842337
"4562","12","VINER SOUND CREEK","68","1955",35000,39772.7272727273,45294.3012705078,0.257833163318081
"4563","12","VINER SOUND CREEK","68","1956",35000,38888.8888888889,11130.2210121875,-1.14568403905972
"4564","12","VINER SOUND CREEK","68","1957",75000,87209.3023255814,38776.7958133398,-0.659666091855894
"4565","12","VINER SOUND CREEK","68","1958",75000,79787.2340425532,19992.4040238078,-1.32213571093376
"4566","12","VINER SOUND CREEK","68","1959",15000,16304.347826087,88297.3681352582,1.77266010012078
"4567","12","VINER SOUND CREEK","68","1960",7500,8241.75824175824,42325.9130234177,1.73049647897298
"4568","12","VINER SOUND CREEK","68","1961",35000,39325.8426966292,9556.77922223817,-1.29809729262967
"4569","12","VINER SOUND CREEK","68","1962",75000,81521.7391304348,1190.50985873472,-4.14310644545428
"4570","12","VINER SOUND CREEK","68","1963",35000,36082.4742268041,12958.6764756353,-0.993582499573847
"4571","12","VINER SOUND CREEK","68","1964",35000,38888.8888888889,52399.5891184131,0.403550688555182
"4572","12","VINER SOUND CREEK","68","1965",1000,1052.63157894737,33031.2700052072,3.4974546887152
"4573","12","VINER SOUND CREEK","68","1966",400,404.040404040404,53750.2648856701,4.90063932697527
"4574","12","VINER SOUND CREEK","68","1967",35000,35353.5353535354,7426.81669835526,-1.55025073354909
"4575","12","VINER SOUND CREEK","68","1968",32500,34210.5263157895,50228.7552758954,0.43534758762739
"4576","12","VINER SOUND CREEK","68","1969",50000,53191.4893617021,69107.5433640396,0.323640885292374
"4577","12","VINER SOUND CREEK","68","1970",30000,31578.9473684211,26811.7536486635,-0.11235702130863
"4578","12","VINER SOUND CREEK","68","1971",7500,8426.96629213483,13027.9387072246,0.552193162164967
"4579","12","VINER SOUND CREEK","68","1972",37500,39062.5,53766.0906070036,0.360302049362403
"4580","12","VINER SOUND CREEK","68","1973",60000,67415.7303370787,16458.6353417569,-1.29349427795838
"4581","12","VINER SOUND CREEK","68","1974",40000,46511.6279069767,13228.1927098744,-1.10652909077012
"4582","12","VINER SOUND CREEK","68","1975",6000,6185.56701030928,12603.1045456829,0.742183706894242
"4583","12","VINER SOUND CREEK","68","1976",55000,59782.6086956522,19463.4760801496,-1.03879349749178
"4584","12","VINER SOUND CREEK","68","1977",9000,10000,14283.3763039744,0.461871787481216
"4585","12","VINER SOUND CREEK","68","1978",8000,8163.26530612245,43531.7514779534,1.69404904918688
"4586","12","VINER SOUND CREEK","68","1979",22000,24175.8241758242,26631.8016340104,0.19106359847913
"4587","12","VINER SOUND CREEK","68","1980",14000,14285.7142857143,24377.5624766434,0.554605808990077
"4588","12","VINER SOUND CREEK","68","1981",7500,7978.72340425532,46040.2749440744,1.81461353514577
"4589","12","VINER SOUND CREEK","68","1982",48000,48484.8484848485,36606.0160972319,-0.270988409767228
"4590","12","VINER SOUND CREEK","68","1983",25000,27472.5274725275,30476.1241861426,0.198067738617532
"4591","12","VINER SOUND CREEK","68","1984",40000,40404.0404040404,25378.0294878493,-0.454995635194532
"4592","12","VINER SOUND CREEK","68","1985",40000,40000,3826.80866609971,-2.34684824471333
"4593","12","VINER SOUND CREEK","68","1986",21500,21938.7755102041,20102.0407325806,-0.0672315962381939
"4594","12","VINER SOUND CREEK","68","1987",30000,31914.8936170213,2970.07307985367,-2.31261082313893
"4595","12","VINER SOUND CREEK","68","1988",27000,27272.7272727273,6865.24094686822,-1.36936572953167
"4596","12","VINER SOUND CREEK","68","1989",1200,1290.32258064516,1751.90895853866,0.378384470065635
"4597","12","VINER SOUND CREEK","68","1990",18000,19354.8387096774,945.368521783385,-2.946552215262
"4598","12","VINER SOUND CREEK","68","1991",4500,4838.70967741936,629.275434403723,-1.96726362237119
"4599","12","VINER SOUND CREEK","68","1992",6400,6597.9381443299,719.418177636941,-2.18561047063101
"4600","12","VINER SOUND CREEK","68","1993",1600,1758.24175824176,352.422143078756,-1.51292918106964
"4601","12","VINER SOUND CREEK","68","1994",1007,1094.5652173913,1514.42544074928,0.408060506262387
"4602","12","VINER SOUND CREEK","68","1995",725,788.04347826087,1060.59759764339,0.380416144753761
"4603","12","VINER SOUND CREEK","68","1996",775,824.468085106383,1515.99504017756,0.670964265192935
"4604","12","VINER SOUND CREEK","68","1997",97,102.105263157895,402.086320950483,1.42195581579727
"4605","12","VINER SOUND CREEK","68","1998",1500,1530.61224489796,1031.58649138775,-0.374367207984914
"4606","12","VINER SOUND CREEK","68","1999",1100,1157.89473684211,2306.14399858124,0.740266685271258
"4607","12","VINER SOUND CREEK","68","2000",1600,1632.65306122449,1699.78048544194,0.0604954872683015
"4608","12","VINER SOUND CREEK","68","2001",100,107.52688172043,7781.20569997946,4.35429639346749
"4609","12","VINER SOUND CREEK","68","2002",1301,1327.55102040816,5846.14778066764,1.50264974577651
"4610","12","VINER SOUND CREEK","68","2003",2241,2310.30927835052,2295.04754813399,0.0238313666202736
"4611","12","VINER SOUND CREEK","68","2004",326,339.583333333333,4549.68607340188,2.6359161333413
"4612","12","VINER SOUND CREEK","68","2005",9506,10221.5053763441,7665.79975894136,-0.215154332244921
"4613","12","VINER SOUND CREEK","68","2006",5401,5685.26315789474,309.431640899356,-2.85960220233246
"4614","12","VINER SOUND CREEK","68","2007",81,86.1702127659575,8453.70379828354,4.64791078896842
"4615","12","VINER SOUND CREEK","68","2008",9162,9254.54545454545,9050.97944067692,-0.0121915181195088
"4616","12","VINER SOUND CREEK","68","2009",4293,4380.61224489796,6871.54893907521,0.470403755781688
"4617","12","VINER SOUND CREEK","68","2010",154,158.762886597938,4944.45292004085,3.46906900256858
"4618","12","VINER SOUND CREEK","68","2011",3183,3215.15151515152,25440.5410026309,2.07851985577254
"4619","12","VINER SOUND CREEK","68","2012",15039,15830.5263157895,21364.4710779862,0.351082485368559
"4620","12","VINER SOUND CREEK","68","2013",5529,5641.83673469388,NA,NA
"4621","12","VINER SOUND CREEK","68","2014",939,978.125,NA,NA
"4622","12","VINER SOUND CREEK","68","2015",37046,38915.8679361253,NA,NA
"4623","12","VINER SOUND CREEK","68","2016",11348,12164.1607363095,NA,NA
"4624","12","VINER SOUND CREEK","68","2017",1320,1418.93225373056,NA,NA
"4625","12","WAHKANA BAY CREEK","69","1950",NA,NA,NA,NA
"4626","12","WAHKANA BAY CREEK","69","1951",NA,NA,1078.30459770115,NA
"4627","12","WAHKANA BAY CREEK","69","1952",NA,NA,669.651162790698,NA
"4628","12","WAHKANA BAY CREEK","69","1953",750,NA,496.492248062016,-0.412505336335162
"4629","12","WAHKANA BAY CREEK","69","1954",3500,4022.98850574713,548.787164741747,-1.85280755920058
"4630","12","WAHKANA BAY CREEK","69","1955",200,227.272727272727,366.496538647207,0.605671710388115
"4631","12","WAHKANA BAY CREEK","69","1956",750,833.333333333333,141.90133947009,-1.66494118287339
"4632","12","WAHKANA BAY CREEK","69","1957",400,465.116279069767,111.185612499597,-1.28026355765876
"4633","12","WAHKANA BAY CREEK","69","1958",750,797.872340425532,18.6978987592416,-3.69166205479928
"4634","12","WAHKANA BAY CREEK","69","1959",25,27.1739130434783,81.5582942736317,1.1824422068581
"4635","12","WAHKANA BAY CREEK","69","1960",200,219.78021978022,NA,NA
"4636","12","WAHKANA BAY CREEK","69","1961",25,28.0898876404494,NA,NA
"4637","12","WAHKANA BAY CREEK","69","1962",75,81.5217391304348,NA,NA
"4638","12","WAHKANA BAY CREEK","69","1963",25,25.7731958762887,NA,NA
"4639","12","WAHKANA BAY CREEK","69","1964",25,27.7777777777778,NA,NA
"4640","12","WAHKANA BAY CREEK","69","1965",NA,NA,NA,NA
"4641","12","WAHKANA BAY CREEK","69","1966",25,25.2525252525253,NA,NA
"4642","12","WAHKANA BAY CREEK","69","1967",NA,NA,NA,NA
"4643","12","WAHKANA BAY CREEK","69","1968",75,78.9473684210526,NA,NA
