,ANALYSIS_YR,AREA,WATERBODY,SPECIES,POPULATION,POP_ID,ESTIMATE_CLASSIFICATION,ESTIMATE_METHOD,MAX_ESTIMATE,GFE_ID,RUN_TYPE
16307,2002,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,32216,1106,1
232,2003,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,UNKNOWN,Expert Opinion,8777,1106,1
1608,2003,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,543,1106,1
3320,2003,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,UNKNOWN,Expert Opinion,5284,1106,1
6682,2003,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,311,1106,1
14071,2003,12,QUATSE RIVER,Chinook,Quatse River (Alert Bay) Chinook Run 1,52573,UNKNOWN,Expert Opinion,3,1106,1
6123,2004,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,UNKNOWN,Expert Opinion,243,1106,1
6959,2004,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,RELATIVE ABUNDANCE (TYPE-5),Area Under the Curve,3601,1106,1
15484,2004,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,UNKNOWN,Expert Opinion,28146,1106,1
15785,2004,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,UNKNOWN,Expert Opinion,5427,1106,1
17497,2004,12,QUATSE RIVER,Chinook,Quatse River (Alert Bay) Chinook Run 1,52573,UNKNOWN,Expert Opinion,14,1106,1
3324,2005,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,873,1106,1
5859,2005,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,200,1106,1
7272,2005,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,2299,1106,1
7584,2005,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,22029,1106,1
8425,2005,12,QUATSE RIVER,Chinook,Quatse River (Alert Bay) Chinook Run 1,52573,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,98,1106,1
1330,2006,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,2155,1106,1
2485,2006,12,QUATSE RIVER,Chinook,Quatse River (Alert Bay) Chinook Run 1,52573,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,3,1106,1
12113,2006,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,1328,1106,1
15217,2006,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,11913,1106,1
15795,2006,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,866,1106,1
6415,2007,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,3248,1106,1
6694,2007,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,306,1106,1
8157,2007,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,804,1106,1
14929,2007,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,10281,1106,1
2490,2008,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,4665,1106,1
9853,2008,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,561,1106,1
9858,2008,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,1764,1106,1
16921,2008,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,4028,1106,1
2746,2009,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,62066,1106,1
5318,2009,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,5901,1106,1
7284,2009,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,1711,1106,1
16634,2009,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,277,1106,1
3952,2010,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,42163,1106,1
8750,2010,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,3567,1106,1
12666,2010,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,2224,1106,1
17790,2010,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,250,1106,1
1337,2011,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,9043,1106,1
13524,2011,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,1874,1106,1
14362,2011,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Expert Opinion,437,1106,1
17506,2011,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,2260,1106,1
5617,2012,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,77232,1106,1
6979,2012,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,600,1106,1
7288,2012,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,2007,1106,1
8159,2012,12,QUATSE RIVER,Chinook,Quatse River (Alert Bay) Chinook Run 1,52573,UNKNOWN,Not Applicable,NA,1106,1
13531,2012,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,3095,1106,1
1624,2013,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,300,1106,1
10141,2013,12,QUATSE RIVER,Chinook,Quatse River (Alert Bay) Chinook Run 1,52573,UNKNOWN,Not Applicable,NA,1106,1
13235,2013,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,TRUE ABUNDANCE (TYPE-1),Fixed Site Census,2721,1106,1
15502,2013,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,2973,1106,1
17223,2013,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,RELATIVE ABUNDANCE (TYPE-5),Peak Live + Dead,32385,1106,1
1395,2014,12,QUATSE RIVER,Sockeye,Quatse River (Alert Bay) Sockeye Run 1,52565,UNKNOWN,Not Applicable,NA,1106,1
1664,2014,12,QUATSE RIVER,Pink,Quatse River (Alert Bay) Pink Run 1,52569,UNKNOWN,Not Applicable,NA,1106,1
3993,2014,12,QUATSE RIVER,Chum,Quatse River (Alert Bay) Chum Run 1,52571,UNKNOWN,Not Applicable,NA,1106,1
7636,2014,12,QUATSE RIVER,Atlantic,Quatse River (Alert Bay) Atlantic,2877,UNKNOWN,Not Applicable,NA,1106,FALL
11005,2014,12,QUATSE RIVER,Coho,Quatse River (Alert Bay) Coho Run 1,52567,UNKNOWN,Not Applicable,NA,1106,1
15853,2014,12,QUATSE RIVER,Chinook,Quatse River (Alert Bay) Chinook Run 1,52573,UNKNOWN,Not Applicable,NA,1106,1
922,1953,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
7350,1953,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
8548,1953,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
14231,1953,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
14755,1953,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
169,1954,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
9406,1954,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
13315,1954,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
16729,1954,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
17339,1954,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
1237,1955,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
2573,1955,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
5522,1955,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
10589,1955,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
15565,1955,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
4998,1956,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
5165,1956,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
15598,1956,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
16840,1956,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
17443,1956,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
67,1957,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
5402,1957,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
7491,1957,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
12567,1957,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
14167,1957,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
7691,1958,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
9694,1958,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
10873,1958,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
16536,1958,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
17578,1958,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
5494,1959,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
8532,1959,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
11720,1959,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
15301,1959,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
16441,1959,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
893,1960,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
1709,1960,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
5506,1960,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
7070,1960,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
13442,1960,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
946,1961,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
4657,1961,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
9707,1961,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
13292,1961,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
15076,1961,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
583,1962,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
2281,1962,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
10525,1962,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
11651,1962,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
13709,1962,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
5552,1963,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
9623,1963,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
11044,1963,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
14216,1963,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
17613,1963,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
4113,1964,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
7353,1964,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
7505,1964,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
13727,1964,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
17985,1964,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
3737,1965,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
3799,1965,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
9777,1965,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
13019,1965,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
15663,1965,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
4075,1966,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
6352,1966,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
9156,1966,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
13101,1966,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
13667,1966,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
146,1967,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
2082,1967,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
4924,1967,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
11708,1967,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
16730,1967,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
8058,1968,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
8299,1968,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
10836,1968,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
11377,1968,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
13341,1968,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
107,1969,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
4089,1969,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
6306,1969,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
6822,1969,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
13036,1969,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
1150,1970,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
7091,1970,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
10871,1970,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
14999,1970,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
15358,1970,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
7138,1971,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
7467,1971,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
7536,1971,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
14263,1971,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
17056,1971,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
129,1972,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
7041,1972,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
11138,1972,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
12803,1972,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
14845,1972,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
4713,1973,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
11420,1973,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
11474,1973,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
13599,1973,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
17128,1973,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
1513,1974,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
6514,1974,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
12233,1974,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
13122,1974,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
16780,1974,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
2670,1975,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
13674,1975,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
16758,1975,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
16829,1975,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
17288,1975,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
352,1976,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
1707,1976,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
4721,1976,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
13095,1976,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
13325,1976,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
1988,1977,12,QUATSESE RIVER,Pink,Quatsese River (Alert Bay) Pink Run 1,52579,UNKNOWN,Not Applicable,NA,1107,1
5708,1977,12,QUATSESE RIVER,Chum,Quatsese River (Alert Bay) Chum Run 1,52581,UNKNOWN,Not Applicable,NA,1107,1
9613,1977,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
15327,1977,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
16002,1977,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
3467,1978,12,QUATSESE RIVER,Sockeye,Quatsese River (Alert Bay) Sockeye Run 1,52575,UNKNOWN,Not Applicable,NA,1107,1
9504,1978,12,QUATSESE RIVER,Coho,Quatsese River (Alert Bay) Coho Run 1,52577,UNKNOWN,Not Applicable,NA,1107,1
13086,1978,12,QUATSESE RIVER,Chinook,Quatsese River (Alert Bay) Chinook Run 1,52583,UNKNOWN,Not Applicable,NA,1107,1
